ID,HousePrice,yhat,delta
4890,333080.0,317092.8316354618,15987.168364538229
680,421548.0,436604.8959244693,-15056.895924469281
6026,512450.0,548363.0930315292,-35913.09303152922
1088,420211.0,378105.1780959858,42105.821904014214
4540,409374.0,449916.2330990814,-40542.23309908138
9149,469868.0,489406.56036739005,-19538.560367390048
4990,217676.0,217445.61174043312,230.3882595668838
603,198206.0,204987.38661967783,-6781.386619677825
5164,217425.0,208137.23964495034,9287.760355049657
5650,221968.0,255676.6758708075,-33708.67587080749
9048,333758.0,299546.46706268075,34211.53293731925
14,152158.0,144706.82805008919,7451.171949910815
7552,324917.0,311658.4399693147,13258.560030685272
6983,252585.0,232977.04535538223,19607.95464461777
5816,446186.0,454739.65742302325,-8553.65742302325
7356,374947.0,398858.0637240891,-23911.063724089123
7455,293751.0,321583.4497213708,-27832.449721370824
9251,460305.0,356267.44056787825,104037.55943212175
7845,333771.0,354631.65147864644,-20860.65147864644
315,297246.0,278440.2095552337,18805.790444766288
5276,153078.0,180470.47278732638,-27392.472787326376
8315,197639.0,187870.7411568546,9768.258843145391
5397,298751.0,232789.105438173,65961.89456182701
9136,387845.0,346204.9583850304,41640.04161496961
3935,237412.0,204124.49392475706,33287.50607524294
7597,162719.0,127620.32498110301,35098.67501889699
3274,352041.0,296409.4348655405,55631.565134459524
8067,149893.0,143070.02639486134,6822.973605138657
1548,348164.0,306089.37572081824,42074.624279181764
8684,278991.0,324932.45264902245,-45941.45264902245
6743,282735.0,249173.79908234545,33561.200917654554
2608,250290.0,270898.3242320458,-20608.324232045794
3272,230519.0,233977.24352804775,-3458.243528047751
4840,302354.0,275265.8793542351,27088.120645764924
8516,359881.0,376054.8922443325,-16173.892244332528
2109,234110.0,223268.2504079013,10841.749592098698
4706,467455.0,444982.51133200096,22472.488667999045
1056,194449.0,193654.9495353534,794.0504646465997
2844,163071.0,256134.51609976336,-93063.51609976336
2400,441216.0,397188.7446951588,44027.25530484121
2085,263962.0,230420.32020606167,33541.679793938325
6680,365813.0,338725.8213220804,27087.17867791961
2073,150492.0,191181.26746114533,-40689.267461145326
2244,329204.0,307929.98396938504,21274.016030614963
256,436229.0,486325.779661842,-50096.77966184198
842,191735.0,226205.16540986983,-34470.165409869835
3459,192840.0,191502.7658511288,1337.2341488712118
5921,427550.0,507868.29821079614,-80318.29821079614
7393,473887.0,492021.24080054276,-18134.240800542757
3025,437750.0,472154.25045887387,-34404.25045887387
9259,283448.0,343036.6286619325,-59588.62866193248
7013,86532.0,140735.23112725915,-54203.23112725915
4297,426081.0,397634.0752048305,28446.9247951695
7769,230211.0,237696.65488023695,-7485.654880236951
7551,225509.0,179284.56648389832,46224.43351610168
9278,254823.0,274843.9309996054,-20020.930999605393
2782,553198.0,552127.3189274013,1070.6810725986725
3226,147777.0,152634.00867302503,-4857.008673025033
9271,704918.0,705316.1188203592,-398.1188203592319
5134,248599.0,467901.0075799013,-219302.0075799013
60,143966.0,134322.6082759863,9643.391724013694
1575,178522.0,215518.18165224648,-36996.18165224648
9046,639138.0,678543.9997462629,-39405.99974626291
7643,118284.0,115098.94145755493,3185.058542445069
5734,337155.0,326484.74502389104,10670.254976108961
871,174022.0,179007.0162716103,-4985.016271610308
4808,658265.0,464126.37271228357,194138.62728771643
1776,356173.0,525563.8200675795,-169390.8200675795
4857,360940.0,459595.6072988547,-98655.60729885468
1439,368445.0,382485.24427973584,-14040.244279735838
8694,163949.0,185558.89587447073,-21609.895874470734
9250,153689.0,139358.78623063394,14330.213769366062
1511,302261.0,290730.0543320495,11530.945667950495
7034,467331.0,370504.71078455704,96826.28921544296
8904,226820.0,240896.25914739972,-14076.259147399716
127,229524.0,289768.58814452245,-60244.58814452245
3791,420325.0,430412.25927485456,-10087.259274854558
1416,154762.0,189143.65993462122,-34381.65993462122
7535,344867.0,302333.6384730176,42533.36152698239
2305,482082.0,461507.5152048734,20574.4847951266
6281,506699.0,496909.6275636088,9789.37243639119
2787,589998.0,498579.1231440515,91418.87685594847
5938,268287.0,277169.2787791177,-8882.278779117682
8858,187939.0,185575.55065994282,2363.449340057181
1760,312990.0,333917.45926764404,-20927.459267644037
2220,309335.0,274972.3000045528,34362.69999544718
2030,499574.0,443434.5026237324,56139.49737626762
2988,405473.0,446247.67778079683,-40774.67778079683
6296,280167.0,295082.0016480206,-14915.001648020581
8561,278404.0,289353.10675627127,-10949.10675627127
6652,253887.0,212811.13920219938,41075.86079780062
794,471805.0,381853.67709970614,89951.32290029386
5010,717145.0,655330.350111742,61814.64988825796
1651,287973.0,316022.4138662629,-28049.413866262883
1153,192611.0,83252.4544691638,109358.5455308362
6699,340238.0,389127.03907331894,-48889.03907331894
2323,638356.0,607940.0504250056,30415.94957499439
8064,402413.0,412157.40229929966,-9744.402299299662
2081,171552.0,195131.7621428549,-23579.76214285489
481,169432.0,187508.01643925047,-18076.016439250467
6164,360433.0,329959.6286341617,30473.371365838277
3945,406771.0,417511.2586887393,-10740.258688739326
7295,368740.0,410513.97068535676,-41773.97068535676
6939,131151.0,171813.26950516333,-40662.269505163335
6522,272931.0,306814.9054053882,-33883.905405388214
6159,394778.0,508358.34792178206,-113580.34792178206
2237,241792.0,331633.5473434724,-89841.54734347243
3815,309175.0,278916.553818057,30258.446181943
2443,485487.0,472878.93625811377,12608.063741886232
8012,197788.0,212188.7540866251,-14400.754086625093
1150,155903.0,185780.17458949715,-29877.174589497154
7376,84759.0,100989.64114675923,-16230.641146759226
5464,306619.0,376712.0843081845,-70093.08430818451
8393,258918.0,345917.2353125606,-86999.23531256057
850,302372.0,281890.14918930474,20481.850810695265
3581,218902.0,243481.487835319,-24579.487835319014
2971,529260.0,476075.573568831,53184.42643116898
7866,517452.0,448965.5106073893,68486.48939261067
3680,91563.0,86875.85414123551,4687.145858764488
3260,643249.0,516918.83615415875,126330.16384584125
6554,219561.0,225428.72380578282,-5867.723805782822
1748,332850.0,325671.80242674716,7178.197573252837
7726,371666.0,393128.9143183828,-21462.9143183828
1431,180968.0,178187.7046785494,2780.295321450598
2908,240062.0,241697.85177057819,-1635.851770578185
6545,268152.0,315464.3281027735,-47312.32810277352
6705,445255.0,504568.7606585769,-59313.76065857691
5499,204891.0,220499.69664676226,-15608.696646762255
7703,183769.0,179611.70332756964,4157.296672430355
2763,311786.0,287095.3229099202,24690.677090079815
2165,333248.0,365459.8754927927,-32211.875492792693
1916,416819.0,470807.8089307967,-53988.80893079669
7682,245922.0,284914.469641137,-38992.469641136995
2518,268955.0,300474.10379817314,-31519.103798173135
4662,598536.0,568890.6216572755,29645.37834272452
6157,171426.0,141764.00405534718,29661.995944652823
7171,405117.0,351779.7029496392,53337.29705036082
773,171345.0,159526.08245379323,11818.917546206765
4060,256763.0,246431.99566484804,10331.004335151956
9347,299381.0,360134.91678656184,-60753.91678656184
6562,211071.0,179392.6442767405,31678.355723259505
8587,298083.0,293550.34859548154,4532.6514045184595
7983,460545.0,521060.8811083304,-60515.88110833039
2529,109271.0,112574.94960899714,-3303.9496089971362
4902,212671.0,278824.2460915369,-66153.24609153689
5031,384010.0,328882.1575450536,55127.842454946425
7888,296604.0,360348.64369561855,-63744.64369561855
3545,249092.0,245636.34706422052,3455.652935779479
7516,596728.0,415594.07480127783,181133.92519872217
1763,402901.0,398866.9725902073,4034.027409792703
2533,238566.0,223512.73285717983,15053.267142820172
8373,185015.0,181337.366881487,3677.633118513011
8732,334744.0,339718.69182145025,-4974.691821450251
2593,480142.0,464765.8732708402,15376.12672915979
8251,205006.0,208313.22641001167,-3307.2264100116736
4795,409570.0,434098.0129796777,-24528.012979677704
1100,256838.0,236746.5762500838,20091.423749916197
4299,159185.0,153926.6740834964,5258.325916503614
6560,611195.0,732916.6520745973,-121721.65207459731
5700,180824.0,187049.82352652831,-6225.823526528315
726,442593.0,493579.28220418585,-50986.282204185845
1042,327443.0,312967.81693861115,14475.183061388845
5894,250969.0,285337.31373913476,-34368.313739134755
2135,130100.0,176579.4207191712,-46479.420719171205
6878,278209.0,347662.52334565244,-69453.52334565244
2706,202190.0,249481.36060359018,-47291.360603590176
8145,366884.0,315926.2953487015,50957.704651298525
6305,608804.0,492457.1122252227,116346.88777477731
7159,219290.0,183642.3229139981,35647.6770860019
2987,163081.0,156053.21324619238,7027.786753807624
540,101403.0,128376.47822620829,-26973.478226208288
6676,374031.0,415896.157837027,-41865.157837026985
8309,507240.0,595381.1452027635,-88141.1452027635
8886,200688.0,202177.39168091887,-1489.3916809188668
1967,278007.0,220022.65567667995,57984.34432332005
345,151117.0,182472.85453058686,-31355.85453058686
4802,285759.0,328079.34698909795,-42320.34698909795
7905,252125.0,531707.3894929799,-279582.38949297986
3749,325309.0,346426.99175411515,-21117.99175411515
4493,286144.0,303192.9547786978,-17048.954778697807
6900,111208.0,421698.38116804004,-310490.38116804004
6609,371146.0,438323.48585003486,-67177.48585003486
1943,459828.0,416540.97037500364,43287.02962499636
5681,454541.0,408921.622646917,45619.37735308299
7251,152424.0,160007.23909039595,-7583.239090395946
1450,610664.0,479748.6196666288,130915.38033337123
5867,215338.0,209363.0742340259,5974.925765974098
4502,285940.0,308876.90312423545,-22936.903124235454
2103,433760.0,445213.384485356,-11453.384485355986
4685,122435.0,165641.5541969583,-43206.554196958314
7839,158207.0,156594.4316168727,1612.5683831273054
4849,581371.0,494790.02959104785,86580.97040895215
805,324572.0,379257.39391654794,-54685.39391654794
5011,358884.0,355788.8325268748,3095.1674731252133
763,308423.0,364997.57514595194,-56574.57514595194
9006,212142.0,221577.5413411297,-9435.54134112969
5949,390584.0,506954.82072554185,-116370.82072554185
2784,233839.0,249471.14332108386,-15632.143321083859
4877,305055.0,316905.20120656077,-11850.20120656077
508,357614.0,516104.48281953175,-158490.48281953175
3345,465752.0,383061.6871978353,82690.3128021647
4600,205295.0,236065.95517870027,-30770.95517870027
3562,403294.0,308134.28432067763,95159.71567932237
5319,388365.0,353045.1418438018,35319.85815619823
4704,326811.0,314864.06137483916,11946.938625160838
8842,118076.0,129196.74217236976,-11120.742172369763
4981,515091.0,423110.5291542354,91980.47084576462
1770,318040.0,396978.47504610516,-78938.47504610516
1855,258957.0,265931.9123128914,-6974.9123128913925
5603,409440.0,465113.54245297477,-55673.54245297477
4186,268448.0,292910.78110340814,-24462.78110340814
6073,105649.0,164314.57155320662,-58665.571553206624
2172,296197.0,222739.95171746332,73457.04828253668
7262,327045.0,337203.0394695262,-10158.039469526208
7503,481459.0,474586.76807034505,6872.231929654954
6745,280037.0,280795.0970053803,-758.0970053803176
7606,520851.0,435628.96796007495,85222.03203992505
3414,93184.0,114056.78517653298,-20872.785176532983
4435,469333.0,525292.4578001819,-55959.45780018193
2938,539674.0,487396.5268236126,52277.47317638737
2698,588056.0,643998.1158402743,-55942.11584027426
2303,286360.0,317606.98828676046,-31246.98828676046
3334,256653.0,234583.3676166654,22069.632383334596
8963,222809.0,230540.15332599374,-7731.153325993742
4287,242248.0,309387.7449332463,-67139.74493324629
1101,425448.0,438750.29091673583,-13302.29091673583
1413,139473.0,153741.9566823765,-14268.956682376505
872,406218.0,394942.27989613195,11275.72010386805
6936,122153.0,153249.5683811181,-31096.568381118093
7030,277551.0,279578.97288617777,-2027.9728861777694
976,282713.0,274898.5903778769,7814.409622123116
5573,300270.0,322532.4313508366,-22262.43135083659
5762,277419.0,285869.716420848,-8450.71642084798
8511,167321.0,208257.47560826177,-40936.47560826177
6379,289988.0,259895.44977841523,30092.550221584766
5327,777520.0,694270.9626947107,83249.0373052893
6267,291969.0,263116.8990194639,28852.10098053608
9262,781655.0,627654.5288642402,154000.47113575984
3121,317964.0,381901.6798345785,-63937.67983457848
4715,718976.0,694078.2148399205,24897.785160079482
4241,347510.0,303468.42896524764,44041.571034752356
8318,315872.0,358136.8787848439,-42264.878784843895
2045,446565.0,373823.5490055416,72741.4509944584
6546,335035.0,401470.1725282484,-66435.1725282484
7821,551331.0,531541.2593667606,19789.740633239388
7587,184325.0,208014.37723318723,-23689.37723318723
3340,465669.0,385101.8838878268,80567.11611217319
6345,511856.0,409011.8832246533,102844.11677534669
3675,321546.0,308809.4434672953,12736.556532704679
6209,182928.0,175342.7081841768,7585.291815823206
4483,324462.0,375159.1422342053,-50697.14223420533
7176,367682.0,451620.1363014495,-83938.1363014495
16,144245.0,133171.7775578988,11073.222442101192
5187,134612.0,125179.0543082386,9432.9456917614
5885,271912.0,306005.4332566349,-34093.43325663492
5237,187585.0,167957.7318874435,19627.268112556514
2696,193262.0,157475.64548546282,35786.354514537175
6885,464878.0,504861.3945121292,-39983.39451212919
3149,491701.0,553872.8930519285,-62171.89305192849
6721,240668.0,240560.59820321103,107.40179678896675
9093,454967.0,484504.28961263027,-29537.289612630266
5347,470961.0,391248.23883556924,79712.76116443076
6242,146201.0,132595.39046916232,13605.609530837683
1893,548876.0,657331.969981723,-108455.969981723
3385,246347.0,237008.25027708005,9338.74972291995
5563,204044.0,253429.77840629348,-49385.77840629348
5747,308499.0,288408.4028782152,20090.597121784813
7086,313616.0,287182.2335232514,26433.766476748628
1395,324713.0,338645.79124610045,-13932.791246100445
3484,332631.0,321931.40406508435,10699.595934915647
1258,296045.0,313298.0208077963,-17253.020807796274
2484,241940.0,225710.45372542323,16229.546274576773
7064,290872.0,265854.40209742874,25017.59790257126
4865,208381.0,194634.9662117257,13746.033788274304
8274,206579.0,241594.2440255161,-35015.24402551609
3194,491568.0,623071.0887423111,-131503.0887423111
2322,485229.0,482343.8039941191,2885.196005880891
8785,79410.0,66867.2413246989,12542.758675301098
6710,446292.0,414951.01934183703,31340.980658162967
1190,602965.0,602394.4280936855,570.5719063144643
8502,511022.0,607247.5606963595,-96225.56069635949
1801,236976.0,234501.8734038631,2474.1265961368917
661,402063.0,371233.5505591388,30829.44944086118
8489,234950.0,232152.6985795597,2797.301420440286
3855,170733.0,176548.3404008756,-5815.340400875604
5461,132909.0,100085.28740952199,32823.71259047801
6621,538133.0,487086.25313948863,51046.74686051137
833,312155.0,394243.6400412249,-82088.64004122489
3864,300483.0,282572.4068363961,17910.593163603917
1634,175598.0,175202.22082927043,395.77917072956916
8945,211664.0,221099.89277052702,-9435.892770527018
3392,129611.0,119498.22271638655,10112.777283613454
3595,249394.0,255946.50745691685,-6552.50745691685
6489,297248.0,294762.1596015261,2485.840398473898
7161,658390.0,506528.9354977816,151861.0645022184
9232,558044.0,479900.77197211405,78143.22802788595
6441,218374.0,185616.12821596683,32757.871784033166
516,164566.0,201468.30019542534,-36902.30019542534
2255,587423.0,537217.6572217802,50205.34277821984
1260,289043.0,282893.9844152058,6149.015584794222
4082,472544.0,527669.0882958508,-55125.08829585079
1062,95635.0,131710.99438964174,-36075.99438964174
7316,182010.0,225795.1194722179,-43785.11947221789
4250,137307.0,139169.9882787757,-1862.9882787757087
4486,313656.0,255149.24295588274,58506.75704411726
1566,205566.0,205108.23173189594,457.76826810406055
8026,322706.0,273402.9995239336,49303.00047606637
6629,337822.0,381026.81424991245,-43204.81424991245
2168,556336.0,540664.2521882011,15671.747811798938
8844,466903.0,405952.81299168046,60950.18700831954
632,329502.0,365322.6263839422,-35820.6263839422
6692,106511.0,110310.73264471572,-3799.7326447157247
90,195781.0,169815.30814868805,25965.691851311945
227,201580.0,201781.04676716938,-201.04676716937684
2374,310522.0,269526.41049576766,40995.58950423234
3046,285359.0,308436.6761173807,-23077.676117380674
1954,227258.0,179410.59575833048,47847.404241669516
3417,347466.0,293214.4856369858,54251.5143630142
570,567768.0,566358.6383789731,1409.361621026881
3305,189349.0,199032.54263389166,-9683.542633891659
2295,579692.0,474022.5097664502,105669.49023354979
2246,615573.0,549710.0406297888,65862.95937021123
7837,356893.0,487978.3678262748,-131085.36782627483
898,350373.0,371538.49539512116,-21165.495395121165
2010,285160.0,294498.7464824887,-9338.7464824887
7141,330122.0,349547.7074923419,-19425.707492341928
4787,786952.0,551380.4713640977,235571.52863590233
2177,344979.0,362806.46871163894,-17827.46871163894
6999,257019.0,302745.3721620297,-45726.37216202967
6405,194611.0,197988.50030964668,-3377.5003096466826
5302,295182.0,314162.85663461353,-18980.856634613534
3357,283118.0,260039.57068038522,23078.429319614777
6482,283545.0,276461.81206455297,7083.187935447029
5961,418161.0,434879.56592062896,-16718.565920628957
7406,557606.0,553216.8548311865,4389.145168813528
5160,376857.0,424617.33100406086,-47760.33100406086
4629,478355.0,473855.70293081674,4499.29706918326
1197,184584.0,196215.83257119977,-11631.832571199775
5627,260760.0,224675.87175793745,36084.12824206255
1668,135358.0,152532.1173901204,-17174.117390120402
7669,103444.0,83465.3677668336,19978.632233166398
8359,624548.0,610841.4625168298,13706.537483170163
196,302546.0,436290.64199860726,-133744.64199860726
8229,100980.0,110571.25701130279,-9591.25701130279
6317,150909.0,182113.61062173586,-31204.61062173586
8134,387272.0,418615.2725464144,-31343.272546414402
4633,289793.0,276516.09711277066,13276.902887229342
5076,338480.0,388379.107429286,-49899.107429286
6128,351973.0,349229.1065818012,2743.8934181988006
4634,252766.0,250735.46618534205,2030.5338146579452
46,229781.0,210982.40100475732,18798.598995242675
4543,322814.0,364260.4577363418,-41446.45773634181
3478,206329.0,218412.52510176392,-12083.525101763924
9054,385228.0,397825.9408729241,-12597.940872924111
7631,88885.0,217071.7104714311,-128186.71047143111
1105,324350.0,246333.04814710256,78016.95185289744
769,645791.0,552478.3976815467,93312.60231845325
1345,652739.0,577549.8251415561,75189.1748584439
7877,263294.0,215499.51555015953,47794.48444984047
7929,116627.0,219552.6397613412,-102925.63976134121
7525,127909.0,176329.1605906573,-48420.160590657295
8542,392845.0,321754.8287795843,71090.17122041568
8074,428760.0,479011.38744423824,-50251.38744423824
924,357611.0,321990.5546894729,35620.44531052711
6619,275274.0,293158.5592575107,-17884.5592575107
1963,137021.0,104899.79126791879,32121.208732081213
7318,418899.0,461210.4779087105,-42311.47790871048
5969,143349.0,160692.7702372641,-17343.770237264107
5873,94697.0,99298.54713945035,-4601.547139450355
1791,560181.0,578111.9892279606,-17930.989227960585
1978,502025.0,475080.95234397985,26944.04765602015
2890,284186.0,252527.52611694759,31658.473883052415
7188,186867.0,188788.12594035044,-1921.1259403504373
2074,124482.0,128788.15224000241,-4306.152240002411
1324,404895.0,384755.9058154841,20139.09418451588
7700,533702.0,412808.66123823234,120893.33876176766
5882,95130.0,115785.35486053435,-20655.354860534353
7121,370703.0,371097.0744892112,-394.07448921119794
1632,123881.0,112123.96515861679,11757.03484138321
8756,356842.0,301235.71246784256,55606.28753215744
5958,497672.0,507570.86075725534,-9898.860757255345
1879,321144.0,314787.2593513694,6356.740648630599
8174,305833.0,280046.4654993679,25786.534500632086
6785,302037.0,373597.54881414794,-71560.54881414794
330,285761.0,307121.56285049714,-21360.56285049714
7047,431568.0,457704.6828287552,-26136.682828755176
538,438983.0,360593.9013328719,78389.09866712813
1965,288506.0,278625.34235194564,9880.657648054359
5195,275300.0,271289.0942929884,4010.9057070115814
1775,200558.0,157252.89521822226,43305.10478177774
5036,257238.0,230891.50422233145,26346.495777668548
9272,318764.0,404029.98916721996,-85265.98916721996
8670,503089.0,500285.97055382,2803.0294461799785
3849,332765.0,368512.618940311,-35747.61894031102
3778,357178.0,348695.72983242426,8482.270167575742
8984,315830.0,637943.926168109,-322113.92616810906
1907,387677.0,470715.2493240586,-83038.24932405859
2437,484958.0,475708.4521595988,9249.547840401181
3663,391313.0,449630.1181594164,-58317.11815941642
5267,358545.0,357229.90225434094,1315.0977456590626
8911,259283.0,289733.96921828896,-30450.969218288956
1920,145294.0,150452.75926679096,-5158.759266790963
38,611812.0,489439.7354345751,122372.26456542488
2623,514802.0,432130.7184368521,82671.2815631479
6982,169833.0,186591.59035740205,-16758.59035740205
3047,323343.0,304021.47679087846,19321.523209121544
6479,270698.0,343608.95777843,-72910.95777843002
1075,221829.0,306694.69374009,-84865.69374009
3125,225630.0,297782.99059101887,-72152.99059101887
8991,272648.0,222236.0051393487,50411.99486065129
1430,167631.0,201886.07113489282,-34255.071134892816
7155,168095.0,184828.3055691287,-16733.305569128686
4603,385512.0,274113.30978607625,111398.69021392375
4627,159672.0,174310.88485063508,-14638.884850635077
3563,364872.0,294586.7041485681,70285.2958514319
3887,425796.0,476501.2801168354,-50705.280116835376
4470,423595.0,436159.4189517427,-12564.4189517427
488,363317.0,385784.26713788835,-22467.267137888353
2336,235611.0,219029.89550584267,16581.104494157335
1154,301427.0,254800.1041057771,46626.89589422289
1069,166703.0,133970.5365741567,32732.463425843307
5760,494968.0,438383.92430853273,56584.07569146727
4048,173300.0,177463.89327952027,-4163.893279520271
500,249188.0,296718.1737072297,-47530.173707229726
8166,310240.0,337216.62008317444,-26976.620083174435
5417,193642.0,218604.389764813,-24962.389764813008
6528,125956.0,93644.57642610719,32311.42357389281
3734,529869.0,451976.4295391892,77892.57046081079
3170,357402.0,188296.68070429144,169105.31929570856
2435,588315.0,567719.8773370743,20595.122662925743
6270,345671.0,283521.8620537306,62149.13794626942
3162,266132.0,289278.186764417,-23146.186764416983
2477,164297.0,166877.84996315476,-2580.84996315476
841,178651.0,191929.4614659459,-13278.461465945904
5673,325852.0,379446.5184502983,-53594.51845029829
1399,533270.0,488447.46048200846,44822.539517991536
7722,285236.0,214637.42068388313,70598.57931611687
1198,121121.0,115926.54963011957,5194.450369880433
2620,169464.0,246528.32561718492,-77064.32561718492
9089,639929.0,581197.0666218542,58731.9333781458
4824,184847.0,229836.7260658433,-44989.72606584331
2545,295415.0,321892.8978515262,-26477.897851526213
5188,617554.0,562385.7764130038,55168.2235869962
7899,509985.0,516883.4634569609,-6898.463456960919
4767,134114.0,124611.69016498853,9502.309835011474
4020,293388.0,315220.1850825452,-21832.185082545213
2108,370346.0,404032.48596066365,-33686.485960663646
8711,663256.0,470019.315270196,193236.684729804
5030,287009.0,253307.21125336198,33701.78874663802
1159,568783.0,481870.8393607995,86912.16063920048
2997,301398.0,217978.12699775284,83419.87300224716
7871,167171.0,285250.5208086615,-118079.52080866147
3537,151050.0,141217.0837848176,9832.916215182398
3391,214323.0,214259.45405646256,63.54594353743596
1582,320937.0,296686.8988999126,24250.1011000874
646,290643.0,285593.3493266671,5049.650673332915
5714,103935.0,152498.5660222354,-48563.566022235405
8652,412045.0,440313.17608446634,-28268.176084466337
5819,358434.0,420648.2530711594,-62214.253071159415
3467,415671.0,397596.74800623045,18074.251993769547
1169,439652.0,354193.04288780777,85458.95711219223
4566,259715.0,224241.9135471249,35473.08645287511
4077,89070.0,110471.52074379529,-21401.520743795292
2850,204591.0,245828.1349208873,-41237.1349208873
2641,700495.0,678622.9307591215,21872.069240878453
3380,339081.0,356347.10143334593,-17266.10143334593
5280,356741.0,337180.32880154427,19560.671198455733
6891,536602.0,375207.3341614549,161394.66583854507
6119,160914.0,205558.01540120554,-44644.01540120554
2092,307774.0,350878.37747654587,-43104.377476545866
6423,1195094.0,804364.7599699555,390729.24003004446
3023,244398.0,216264.88436716588,28133.115632834117
4458,358483.0,292348.7874411972,66134.2125588028
3432,471840.0,438597.81676008727,33242.18323991273
1116,414074.0,485465.1863282119,-71391.18632821192
7378,225761.0,188816.39467196757,36944.60532803243
6215,187946.0,204455.27975401067,-16509.27975401067
7456,322928.0,291336.9394956264,31591.06050437363
4320,347338.0,342903.7264319136,4434.273568086384
6381,418780.0,360866.27997487714,57913.720025122864
6487,396818.0,271172.56672531145,125645.43327468855
6374,378485.0,435979.7643520796,-57494.7643520796
2578,353865.0,438178.98089371965,-84313.98089371965
8297,324139.0,312250.9697659548,11888.030234045174
6991,261216.0,290630.81421837327,-29414.81421837327
5539,411336.0,429019.1175116456,-17683.1175116456
3531,193732.0,207847.15324353467,-14115.153243534674
2040,236727.0,264483.6028390407,-27756.602839040686
4784,254716.0,241608.94804094994,13107.051959050063
7329,207770.0,265669.5718585178,-57899.571858517826
2839,170202.0,194600.55835583172,-24398.558355831716
5534,285862.0,309911.4590919647,-24049.4590919647
2007,185615.0,200020.61400127312,-14405.61400127312
6898,280080.0,364653.5883373054,-84573.58833730541
3845,171327.0,161237.80951701707,10089.19048298293
6156,167778.0,165602.10454323233,2175.89545676767
8356,455668.0,442155.13312603394,13512.866873966064
5111,136392.0,136704.66237046462,-312.662370464619
173,109539.0,260908.44914140872,-151369.44914140872
8818,309810.0,353653.34339177795,-43843.34339177795
5951,409896.0,451093.13297474885,-41197.13297474885
5727,137033.0,179951.6306702419,-42918.630670241895
9156,280170.0,293914.7310843142,-13744.731084314175
43,125642.0,142365.62541587773,-16723.62541587773
2840,281341.0,328933.8295749521,-47592.82957495208
1251,334282.0,355897.4491784506,-21615.449178450624
7725,520776.0,475319.97338991525,45456.02661008475
1759,540399.0,519352.2219049718,21046.77809502819
4380,362044.0,369168.5118764351,-7124.511876435077
2139,356983.0,271725.4165070721,85257.5834929279
3045,272327.0,303841.8528133148,-31514.85281331482
3752,286353.0,271814.77744291915,14538.222557080851
509,257328.0,309921.236679923,-52593.23667992302
6419,299552.0,291094.1342614494,8457.865738550609
3368,325656.0,308772.2324759697,16883.767524030292
3763,484499.0,465278.9274939287,19220.0725060713
3090,307063.0,272262.0429874484,34800.957012551604
4087,906257.0,815771.1950406512,90485.80495934875
4418,120004.0,159970.57702483467,-39966.57702483467
4171,146342.0,165614.74869076384,-19272.748690763838
4949,518214.0,490800.61874352134,27413.381256478664
7306,428383.0,353424.76032090024,74958.23967909976
8117,141556.0,149627.00915059884,-8071.0091505988385
4577,273700.0,262586.67248494306,11113.327515056939
5332,293109.0,420274.68727076723,-127165.68727076723
5669,294186.0,310528.109682679,-16342.109682679002
3110,186553.0,196310.55501349005,-9757.555013490055
2187,254790.0,196853.57182124763,57936.428178752365
8824,194388.0,183567.74155144798,10820.25844855202
4776,200547.0,223075.80327148017,-22528.803271480167
2417,203897.0,197803.26943512936,6093.730564870639
5990,107350.0,95104.72062671024,12245.279373289755
5244,284165.0,282797.06598560483,1367.9340143951704
4091,512769.0,523141.67832926894,-10372.678329268936
1340,240896.0,220098.31634253843,20797.683657461574
3972,254775.0,240143.52626847013,14631.47373152987
702,210846.0,219072.928216947,-8226.92821694701
5671,105507.0,113223.98904379472,-7716.989043794718
1749,250775.0,222326.36923773977,28448.630762260233
3306,557007.0,539530.1508143499,17476.84918565012
8193,272906.0,304404.90862352325,-31498.908623523253
2588,349732.0,395697.0930463549,-45965.09304635489
504,247267.0,265092.5317877914,-17825.531787791406
1446,442258.0,422242.76901251194,20015.23098748806
2846,707521.0,718833.1208456367,-11312.120845636702
4618,617226.0,538932.6421304186,78293.35786958144
4315,376095.0,422841.53555301664,-46746.53555301664
8666,233518.0,220129.00858445998,13388.991415540018
1488,305801.0,342200.06867268716,-36399.068672687165
4487,362366.0,325491.5246536941,36874.47534630587
6657,244226.0,263800.15653767897,-19574.156537678966
8465,273357.0,288221.951308917,-14864.951308917021
218,403719.0,375662.75352470827,28056.24647529173
3223,159087.0,175876.0344980603,-16789.034498060297
6415,200265.0,237790.09962386376,-37525.09962386376
9157,143624.0,106280.48329325681,37343.51670674319
2339,381730.0,348881.64565780805,32848.354342191946
7654,371801.0,342708.4626895741,29092.53731042589
6505,232228.0,240653.2303843518,-8425.230384351802
1377,225007.0,243795.3094949717,-18788.309494971705
6734,256061.0,251325.17236240048,4735.827637599519
780,118012.0,166836.00540637827,-48824.00540637827
4023,328830.0,345342.7971630771,-16512.797163077106
4353,556299.0,549474.1664532671,6824.833546732902
2976,284631.0,271985.8998171106,12645.100182889379
8712,389144.0,362557.4208486117,26586.579151388316
3995,190793.0,162449.34377919429,28343.656220805715
8928,346515.0,284981.0654424503,61533.934557549714
3546,558170.0,458444.10027753265,99725.89972246735
5444,396695.0,464140.3858346896,-67445.3858346896
1225,201608.0,243220.39145108394,-41612.39145108394
7106,534487.0,461246.51649355516,73240.48350644484
